"User - Active","User - Address","User - Barcode","User - Created by user UUID","User - Date of birth","User - Department names","User - Department UUIDs","User - Email","User - Enrollment date","User - Expiration date","User - External system ID","User - First name","User - Last name","User - Last name, first name","User - Middle name","User - Mobile phone","User - Phone","User - Preferred contact type","User - Preferred first name","User - Pronouns","User - Tags","User - Type","User - Updated by user UUID","User - User created date","User - User updated date","User - User UUID","User - Username","Patron group - Name","User created by - Email","User created by - Last name, first name","User created by - Username","User updated by - Email","User updated by - Last name, first name","User updated by - Username"
true,,"2296764c-eb9f-4367-bb67-8bf1d0fb10ff","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_820.5862117046769100","at_username_820.5862117046769100, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"5c9fe54d-7916-4de3-a4d3-39c5fe2ce054","at_username_820.5862117046769100",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"682e0875-224c-4d9c-9763-2cf8f0c80200","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_238.24670654307465272","at_username_238.24670654307465272, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"5df1dfd3-4d98-4bf2-9302-6eae25833590","at_username_238.24670654307465272",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"49ad9eb9-7dd0-432d-9ee7-95166a2b40b0","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_187.06181950778972633","at_username_187.06181950778972633, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"5e293b74-a754-454d-bc3e-0096eac8e94d","at_username_187.06181950778972633",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"778c0fa4-5181-4aaa-8fc6-7f4b4abed17b","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_914.9018186276105105","at_username_914.9018186276105105, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"5fd9d16d-f65b-4f3c-95dc-369d20cf28fd","at_username_914.9018186276105105",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,,,,,"System user - mod-data-export-spring",System,"System, System user - mod-data-export-spring",,,,unknown,,,,system,,2026-06-03,2026-06-03,"60cb3c15-1bf4-4362-9307-a629bed0acae",mod-data-export-spring,,,,,,,
true,,"61c9cbd1-52c6-4a42-be86-ca4a970ab8db","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_670.7519741742857892","at_username_670.7519741742857892, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"645a9992-4293-4ff9-bdd2-47990f5b46fa","at_username_670.7519741742857892",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,"[{""countryId"":""Australia"",""addressType"":""Home"",""addressTypeId"":""93d3d88d-499b-45d0-9bc7-ac73c3a19880""}]",,"3fe31e2e-d68f-4184-bdd9-0b69bdba43ca",,,,test@folio.org,,2026-06-14,,,"AT_TestUser_250.57747832076475483","AT_TestUser_250.57747832076475483",,,,Email,,,,patron,"3fe31e2e-d68f-4184-bdd9-0b69bdba43ca",2026-06-04,2026-06-04,"65065335-ec29-466a-a654-bb8176cde60f",,"AT_PatronGroup_681.5909197846871483",,,,,,
true,,"d870cf11-92ed-4707-addc-902745490237","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_946.227633858457374","at_username_946.227633858457374, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"68dbfd02-1898-43d4-86c4-a10e9868ac57","at_username_946.227633858457374",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"569d8b6b-a1f0-47a5-907e-4e9f103329e5","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_527.8932873910892848","at_username_527.8932873910892848, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"6a90e1a1-ce5a-450a-a13f-90856d6637c6","at_username_527.8932873910892848",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"6fc44137-4bcf-4dda-bed7-769c5d50ab8a","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_895.9370956603839839","at_username_895.9370956603839839, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"71c9f1ed-b4d6-4cda-a9e4-4b895e2d9c5c","at_username_895.9370956603839839","AT_groupClaimedReturned_449.8642361919196278",diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"1d60b4f1-aaee-455f-8e98-f6819e74ab1d","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_122.0685209683991909","at_username_122.0685209683991909, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"724c0ac2-3e3d-4e40-8240-095d8d883670","at_username_122.0685209683991909",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"e62ad259-486f-4f3b-ab30-58f9d68ec15a","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_478.58167502586207759","at_username_478.58167502586207759, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"72ceec44-5a67-4efa-9d7a-20fa2e859ec0","at_username_478.58167502586207759",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"fbbbe362-2b62-4931-87e5-0d328aa98a61","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_703.7966717049176791","at_username_703.7966717049176791, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"759182b7-dc76-415b-afee-273450cdd342","at_username_703.7966717049176791",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"bfd24817-1580-4cd3-9d9f-01f679cbb571","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_239.4236452925878144","at_username_239.4236452925878144, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"77725e74-28a7-40ea-bdaa-086e5d372b87","at_username_239.4236452925878144",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,"diku-system-user@folio.org",,,,"System User",System,"System, System User",,,,unknown,,,,system,,2026-06-03,2026-06-03,"79ddbca1-24c5-4aad-b1db-f4da188c7047",diku-system-user,,,,,,,
true,,"9dc0e0fa-7eab-4354-9113-45395b2e5f35","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_270.72177725042127765","at_username_270.72177725042127765, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-03,2026-06-03,"7a20b3d2-3bbd-4641-b35a-d5884f0952ac","at_username_270.72177725042127765",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"1755e869-cd9d-43c3-b815-847fd909188f","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_485.08947715673116154","at_username_485.08947715673116154, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"7a3437da-fdc1-4c14-a699-490a17caa73b","at_username_485.08947715673116154",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,,,,,"System user - mod-users",System,"System, System user - mod-users",,,,unknown,,,,system,,2026-06-03,2026-06-03,"7a37517a-85c6-482d-aa98-51575b2852c3",mod-users,,,,,,,
true,,,,,,,,,,,"System user - mod-orders",System,"System, System user - mod-orders",,,,unknown,,,,system,,2026-06-03,2026-06-03,"7b7d0f51-b0fd-4f1a-a3d8-cd55943ab4f9",mod-orders,,,,,,,
true,,"6e274ab7-658a-4f05-8a66-cb23a2286006","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_518.0522317942093752","at_username_518.0522317942093752, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"7d21018b-4532-488a-bd19-62207e54f491","at_username_518.0522317942093752",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,,,,,"System user - mod-lists",System,"System, System user - mod-lists",,,,unknown,,,,system,,2026-06-03,2026-06-03,"7e0cc2f5-6818-4cb0-8f32-1a933b3a08de",mod-lists,,,,,,,
true,"[{""addressType"": ""Home"", ""addressTypeId"": ""93d3d88d-499b-45d0-9bc7-ac73c3a19880""}]","956084a2-7393-4093-9097-671458625134","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,"testNewFirstName_663.2017765373063342","at_username_713.234094368416975","at_username_713.234094368416975, testNewFirstName_663.2017765373063342",testMiddleName,,,Email,preferredName,,,staff,"810c73c1-021d-4d36-b4e0-2a34d678f79c",2026-06-04,2026-06-04,"810c73c1-021d-4d36-b4e0-2a34d678f79c","at_username_713.234094368416975",faculty,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,test@folio.org,"at_username_713.234094368416975, testNewFirstName_663.2017765373063342","at_username_713.234094368416975"
true,,"43b4964e-4dba-475b-b1fb-36f3243055ea","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_327.32925271067916467","at_username_327.32925271067916467, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"818f1cfa-7b9e-4669-8b6c-f460b6bc3dd6","at_username_327.32925271067916467",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"d8221d3f-83db-4fee-b046-70a887d99639","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_915.8553139022296598","at_username_915.8553139022296598, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"82ec91bd-1fce-4946-b26b-34b39bf709f2","at_username_915.8553139022296598",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"fd7c07a6-9799-4e6a-8cbb-f66512a1d55c","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_896.6049319542567147","at_username_896.6049319542567147, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"86a74f33-31dd-4025-ab91-555a43bb1f5b","at_username_896.6049319542567147",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,,,,,"System user - mod-source-record-manager",System,"System, System user - mod-source-record-manager",,,,unknown,,,,system,,2026-06-03,2026-06-03,"86bd1602-543f-44f2-9579-07bddd8627a1","mod-source-record-manager",,,,,,,
true,,"08a041ae-08cc-43db-b60f-624195558ac9","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_953.3408624590179996","at_username_953.3408624590179996, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"895f82f0-e115-4238-9428-fbd085d99667","at_username_953.3408624590179996",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"07aa281f-f37e-455f-85f2-d56ad3bc9b6f","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_474.5195159534274156","at_username_474.5195159534274156, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"8df6038f-1685-4d23-a214-14d459d0d93a","at_username_474.5195159534274156",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"91db0bdf-d4f2-4ac4-bff1-3ce7d9dcf47b","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_196.611754857392244","at_username_196.611754857392244, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-03,2026-06-03,"90369395-c3f6-4490-9498-d00ccc6f43d1","at_username_196.611754857392244",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"b92cd086-2394-48d9-9409-98a42c837dbb","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_743.971691989709685","at_username_743.971691989709685, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"77e24c95-0e82-4278-998f-d1ea5d95ddb1",2026-06-04,2026-06-04,"9206502b-8eed-4ca5-b079-4cd03f12b4ad","at_username_743.971691989709685",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,,,
true,,"e86c37f9-a69f-45fb-9a1c-e4b2dab91b15","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_950.3742649059803935","at_username_950.3742649059803935, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"952d57b9-57f9-4dfb-853d-00de1350005e","at_username_950.3742649059803935",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,,,,,"System user - mod-source-record-storage",System,"System, System user - mod-source-record-storage",,,,unknown,,,,system,,2026-06-03,2026-06-03,"9732e8ed-47f9-4d45-8f97-41349e50cba4","mod-source-record-storage",,,,,,,
true,,"72f35705-3841-4902-a5a9-4bb599920743","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_281.44808055117153807","at_username_281.44808055117153807, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"a440d750-bb35-4052-b433-5b12458fc2aa","at_username_281.44808055117153807",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,,,,,,"AT_C740218_NoBarcode_837.5135382884412533","AT_C740218_NoBarcode_837.5135382884412533",,,,Email,,,,patron,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"a4dd8b78-c544-4f1c-8044-bf0debed1aa1","AT_C740218_NoBarcode_837.5135382884412533",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"ef0948e5-986b-4ea2-9b93-18751d519af8","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_190.93527735774836729","at_username_190.93527735774836729, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"a535eb0b-74cc-469a-a4e2-7efec8868cc4","at_username_190.93527735774836729",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"f94d6ab3-e305-43a6-ad93-2cb2d813ae65","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_569.6206222201325533","at_username_569.6206222201325533, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"a661a18e-cc38-40df-a9d4-05b4cdd61f54","at_username_569.6206222201325533",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"06ceb042-06bb-459b-a1fe-338590c35c9c","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_911.0062625653364110","at_username_911.0062625653364110, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"a77fdc36-1c6e-4723-bf75-6fc41165096f","at_username_911.0062625653364110",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"b827c8c5-7cf3-439b-b47c-8c0e177ab5d8","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_120.67296796987529830","at_username_120.67296796987529830, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"a979cc36-ba2d-4bb7-816e-2d601edd263a","at_username_120.67296796987529830",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"966d227d-a1af-4ecb-934f-5f153d3d3000","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_199.15586552114695828","at_username_199.15586552114695828, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"aaddcfb9-85a5-449b-92ad-589f6df9124a","at_username_199.15586552114695828",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"331ebc90-fb48-4bc2-aed8-baa197c81755","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_106.97274545470607727","at_username_106.97274545470607727, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"ad27d205-a9b8-4806-b0d1-42447999a7ed","at_username_106.97274545470607727",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"bbc7827e-5ec0-4540-9f25-6f9308574ba8","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_674.6731707728469261","at_username_674.6731707728469261, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"adb69f11-c9cf-401f-94d1-371629ec93ec","at_username_674.6731707728469261",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"6800ede9-beed-4dff-8031-a2d4d3846a01","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_719.223269736318320","at_username_719.223269736318320, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"b1ccb8db-3be5-4fe9-8a2e-7fdf74c77fc1","at_username_719.223269736318320",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"barcode_AT_TestUser_219.79113498550697741","13ccdcd6-7f72-490f-8ad5-cefd104084c6",,,,test@folio.org,,2026-06-14,,,"AT_TestUser_370.29090858287856741","AT_TestUser_370.29090858287856741",,,,Email,,,,patron,"13ccdcd6-7f72-490f-8ad5-cefd104084c6",2026-06-04,2026-06-04,"b4701a11-df25-41f4-9ab9-15772525268a","username_AT_TestUser_400.3783880611853741","AT_PatronGroup_989.837280238226741",,,,,,
true,,789,,,,,sheldon@example.com,,,,bazinga,sheldon,"sheldon, bazinga",,,,Email,,,,,,2026-06-03,2026-06-03,"b4cee18d-f862-4ef1-95a5-879fdd619603",sheldon,staff,,,,,,
true,,"7441dd24-7dd1-41de-aa7c-bafa65d43ec5","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_593.7579695681222215","at_username_593.7579695681222215, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"b636d1b5-0bdb-4eba-8d9d-703e62fe1096","at_username_593.7579695681222215",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,"[{""addressType"": ""Claim"", ""addressTypeId"": ""b6f4d1c6-0dfa-463c-9534-f49c4f0ae090"", ""primaryAddress"": true}]","9adfd6bb-acb5-41cc-8bc5-43f9426c34ca","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,,"testUser-6249d397-0c0d-4de3-8a29-94d037897206","testUser-6249d397-0c0d-4de3-8a29-94d037897206",,,,Email,,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-03,2026-06-03,"b8adecc0-7547-4f78-ba94-a62468870ebb","testUser-5b6d6986-d357-4aee-9652-a30e3a3e630a",faculty,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,"b32d73c8-14ec-44d8-ae84-f131686be558","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_252.7562978746734667","at_username_252.7562978746734667, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"bd3d7e70-30f6-40d3-9064-efdec5a7b51a","at_username_252.7562978746734667",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,456,,,,,morty@example.com,2020-10-07,,,panic,morty,"morty, panic",,,,Email,,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-03,2026-06-04,"bec20636-fb68-41fd-84ea-2cf910673599",morty,staff,,,,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,,,,,"System user - mod-roles-keycloak",System,"System, System user - mod-roles-keycloak",,,,unknown,,,,system,,2026-06-03,2026-06-03,"c007d7a3-069b-4a7b-9dc3-50f15e98be1b",mod-roles-keycloak,,,,,,,
true,,,,,,,,,,,"System user - mod-inn-reach",System,"System, System user - mod-inn-reach",,,,unknown,,,,system,,2026-06-03,2026-06-03,"c1354eca-d86f-4fa8-a721-b9f707121a66",mod-inn-reach,,,,,,,
true,,"bf0a1a94-b3b3-4304-ac43-1c9d9caea8c0","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_260.3149867422069485","at_username_260.3149867422069485, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"c48ddbf0-5d30-4bc6-8c1f-189b0a9b6e1f","at_username_260.3149867422069485",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
true,,,,,,,,,,,"System user - mod-search",System,"System, System user - mod-search",,,,unknown,,,,system,,2026-06-03,2026-06-03,"c6c1c457-a960-4666-9956-8c1d76b7075a",mod-search,,,,,,,
true,,"ca8e39ab-d9ea-43d2-9ae5-cae2d922b38d","3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",,,,test@folio.org,,,,testPermFirst,"at_username_546.3670677236586852","at_username_546.3670677236586852, testPermFirst",testMiddleName,,,Email,preferredName,,,staff,"3705dd81-fa8f-4e4a-a1d0-6c3b8edae137",2026-06-04,2026-06-04,"c9ad0a23-9999-4270-9786-1dcf0d24f7ec","at_username_546.3670677236586852",staff,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin,diku_admin@example.org,"ADMINISTRATOR, Diku_admin",diku_admin
